ssn,cc_num,gender,state,zip,city_pop,job,acct_num,profile,trans_num,trans_time,category,amt,is_fraud,distance_km,age,trans_month,trans_day,is_weekend,trans_time_group
26668606,6011123280733803,0,MI-IN-MN-WI,53586,2284,Media & Creative Professionals,195451900347,adults 2550 male rural,7ce1ee7e22d70196240d4aef4ea7433d,21,food_dining,137.32,0,88.0,45.0,4,9,0,Evening
766092284,347117514475205,1,Low-Volume Mixed,96825,403114,Media & Creative Professionals,688476319204,adults 50up female urban,6e69ce09e8333ab74ae9555ad686eda4,19,kids_pets,154.09,0,34.0,80.0,9,15,0,Evening
459132295,3581000042077793,1,PA-NJ,7092,6730,Media & Creative Professionals,999585658538,adults 50up female urban,9de6e1aa3a5b28ce22300090fb2372f8,14,health_fitness,33.94,0,88.0,54.0,5,27,0,Day
429647855,2283508521292405,1,IL-OH,60160,47480,Miscellaneous & Low-Transaction Trades,59598883603,adults 50up female urban,ecb1744e0485e89730e7587f3ae99419,3,entertainment,99.71,0,48.0,52.0,1,5,1,Night
839995706,4695717546261405442,0,GA-NC-SC,28645,47703,Miscellaneous & Low-Transaction Trades,119237457290,adults 50up male urban,361a3078c52355cbe614594476738d9c,3,food_dining,4.81,0,83.0,71.0,3,20,0,Night
172203619,2249525394609393,0,PA-NJ,19130,1526206,Legal & Policy Professionals,518207563585,adults 50up male urban,4c444058574a95ed89b038fcf4fd2dee,7,food_dining,112.57,0,52.0,85.0,3,7,1,Day
748510482,378809901999902,1,WA-OR,98106,837792,Hospitality & Tourism Workers,43510941763,adults 50up female urban,6efdb550107fb079e13a5f6e4ddd8dc5,6,entertainment,51.48,0,84.0,59.0,2,15,1,Day
24745140,3518744607688993,1,New England High,1107,144116,Transportation & Logistics Workers,695471103611,adults 2550 female urban,152049868d212fb7425d42019f30981f,23,health_fitness,66.62,0,79.0,39.0,6,5,0,Night
798200550,676118580213,0,IL-OH,44601,35294,Engineering & Technical Experts,964581845580,adults 50up male urban,f0afa8c866f843147ef8eedaeb441f1c,3,entertainment,7.6,0,36.0,58.0,2,14,0,Night
64610202,3561691936063123,1,PA-NJ,7470,54717,Education & Research Professionals,368875900206,adults 2550 female urban,ba3e835fc49008a04b48ae21865e98cc,19,entertainment,56.58,0,35.0,26.0,1,20,0,Evening
152277546,3525488217110029,1,AZ-NV-CO-UT,80906,525713,Sales & Marketing Professionals,833638698141,adults 2550 female urban,a40309a69055480a9c8e0e6dabd36db7,19,food_dining,28.83,0,94.0,38.0,5,13,0,Evening
500343993,6596773159683241,1,Low-Volume Mixed,26836,6578,Education & Research Professionals,546640494049,adults 50up female urban,b033875f211626be1acb4bc5f6442c76,14,home,164.1,0,65.0,65.0,7,17,0,Day
559221894,3560412298287213,1,FL,32712,87976,Executive & Senior Management,732474666699,adults 50up female urban,045124450b31d1e7306e4436f75b016d,13,kids_pets,38.14,0,62.0,64.0,9,13,1,Day
402852411,503831340248,0,MI-IN-MN-WI,49341,33737,Media & Creative Professionals,894854574188,adults 2550 male urban,b4872a6a08d8db673f273d3b07c52d00,17,shopping_pos,9.3,0,62.0,26.0,1,15,0,Evening
382123097,3502728602773056,0,PA-NJ,17846,3738,Medical & Healthcare Specialists,794461133406,adults 50up male urban,20d4d3673ef5ea0286e63c9bcbf93b41,17,home,48.22,0,108.0,80.0,6,23,0,Evening
831086587,30435144676063,1,MO-IA-KS,50156,4412,Agriculture & Horticulture Workers,787068269006,young adults female urban,5dd69d3baec6c3a19232f60335f1e848,17,entertainment,9.3,0,55.0,21.0,2,26,0,Evening
572118086,213113571909369,0,MI-IN-MN-WI,49525,375580,Media & Creative Professionals,142066227991,adults 2550 male urban,5f3f602a33e19058685aa04d1ee07e1f,19,entertainment,2.35,0,76.0,42.0,4,6,0,Evening
624477014,4231220094180624,0,CA,95129,973849,Engineering & Technical Experts,246076533719,adults 2550 male urban,dfdd3faf3690165e31e29fd7e0b87d19,14,entertainment,59.41,0,90.0,40.0,2,27,0,Day
292537261,676296087494,0,GA-NC-SC,28144,77045,Psychology & Social Service Workers,933950596757,adults 50up male urban,6bc3ce0107a6d1424a44482b3200acc9,22,home,108.49,0,85.0,68.0,6,20,1,Night
410301616,4744573856510099766,0,Low-Volume Mixed,96792,48519,Transportation & Logistics Workers,497853854193,adults 50up male urban,99f147abcd8e3087a7b1cffc6574bf26,22,home,19.84,0,86.0,59.0,8,1,1,Night
696107969,4014850187672716,0,AZ-NV-CO-UT,80016,389246,Engineering & Technical Experts,503966595099,adults 2550 male urban,dfd4e25b97a111d4be643e0cf007ed2a,19,personal_care,58.14,0,99.0,34.0,12,12,1,Evening
564349436,2535316370106635,0,CA,93725,570271,Legal & Policy Professionals,947690109582,adults 2550 male urban,feed029bf50b79a786efe672edece0c1,14,health_fitness,10.21,0,105.0,28.0,6,24,0,Day
489890627,373671660340966,1,FL,32714,56439,Transportation & Logistics Workers,705282029332,adults 2550 female urban,0d3cb653e8cf3c9877216d20a4f9efce,18,entertainment,3.81,0,124.0,33.0,3,10,0,Evening
725958079,3583088737491542,0,MO-IA-KS,65049,6618,Sales & Marketing Professionals,954726122446,adults 2550 male urban,fc979a32f5f935b65f82c74184b10b28,18,shopping_pos,217.3,0,91.0,46.0,1,28,0,Evening
6741433,3553227603484787,1,CA,92663,62946,Medical & Healthcare Specialists,513219879924,adults 2550 female urban,2f4d47bb114014ab066e0c0dbe2a2ba5,22,health_fitness,287.45,0,46.0,33.0,6,15,0,Night
213526013,30423817445974,0,TX,78374,16620,Finance & Banking Professionals,129145824750,adults 2550 male urban,061d056925082289df2fa6f2801af65a,12,personal_care,33.09,0,97.0,26.0,12,14,0,Day
255445236,4094124562120250,0,NY,10950,47226,Education & Research Professionals,383373006219,adults 50up male urban,e38c6590fce170d1b63859f17cadc065,13,health_fitness,18.06,0,81.0,60.0,5,6,0,Day
233247142,30570340861612,1,MO-IA-KS,63125,927396,Education & Research Professionals,69033448951,adults 2550 female urban,0efa316339b4140e09cb4050fa7bc163,16,personal_care,7.31,0,115.0,34.0,11,11,0,Evening
491712357,4275804472367692,1,New England High,2126,25562,Transportation & Logistics Workers,316157542354,adults 2550 female urban,cf04627ced7aa3edfa7219866f4332da,18,travel,42.84,0,99.0,26.0,12,24,0,Evening
616219488,375763804008225,0,TX,76054,40185,Education & Research Professionals,302609549031,adults 2550 male urban,2ac352876a87f93f0e79f20efd107e81,12,home,8.18,0,78.0,27.0,8,6,0,Day
141480167,4985049489724121377,1,IL-OH,43235,783285,Finance & Banking Professionals,456601870346,young adults female urban,65f33492558ecaef0b69951ff90433f4,12,travel,19.45,0,73.0,22.0,12,20,1,Day
486811486,180029240882093,0,CA,94558,94014,Media & Creative Professionals,39903100563,adults 2550 male urban,fc479184770a25db5983dc39046a87cf,18,kids_pets,11.3,0,95.0,26.0,11,26,0,Evening
214439819,2284111445973447,0,VA-MD,24502,99291,IT & Technology Specialists,675754925968,adults 2550 male urban,153e239c2dd3054660593fb433fcc320,22,health_fitness,18.27,0,82.0,26.0,7,7,0,Night
46135322,4989580433465893,1,CA,94609,381459,Engineering & Technical Experts,661096321029,young adults female urban,05a2e314a7a7e0800c3528301b138e63,23,food_dining,217.66,0,93.0,21.0,6,7,1,Night
634357915,60459070292,1,CA,92407,236660,Psychology & Social Service Workers,107436581381,adults 2550 female urban,ce7360d97b64538a128a7054f0006d45,23,health_fitness,133.08,0,94.0,26.0,5,23,1,Night
491610583,4727857608495880,0,VA-MD,23075,9819,Medical & Healthcare Specialists,127110381193,adults 2550 male urban,07e775ff2434483094c77a6b5c7ae1d9,17,shopping_pos,1.27,0,85.0,35.0,1,19,1,Evening
123454360,3599291791969096,1,TN-KY-AL-LA-MS-AR,38951,1316,Engineering & Technical Experts,437168298066,adults 50up female rural,d9e323a972530ecb6354819d2223c204,18,home,8.69,0,98.0,64.0,8,19,0,Evening
298414727,4263313850213092,0,New England High,3748,4762,Miscellaneous & Low-Transaction Trades,787763015051,adults 2550 male urban,2b0fc339d56970667de057e20933c40a,18,kids_pets,150.56,0,30.0,33.0,11,17,0,Evening
886846716,5293004717558065,1,Low-Volume Mixed,87121,641349,Medical & Healthcare Specialists,859284296978,adults 2550 female urban,1c93f2e2d8bf4152827e8d656c762f30,13,food_dining,6.56,0,112.0,39.0,4,24,0,Day
254167908,348150171559010,1,Low-Volume Mixed,68503,266032,Legal & Policy Professionals,909072903056,adults 2550 female urban,8c1513d48ad85fc6f1410bef638d0254,22,travel,2.17,0,58.0,32.0,12,25,0,Night
540079307,4431347605051986785,1,Low-Volume Mixed,4955,1362,Media & Creative Professionals,556417933790,adults 2550 female rural,e59c3a4c979e056e2f3711b826b2ded1,18,home,28.87,0,119.0,45.0,8,29,1,Evening
679969641,3506752475071295,1,NY,11758,53804,Hospitality & Tourism Workers,167471990568,adults 2550 female urban,90ef3f37a86ae9863a90a71c9f07e3d4,23,home,21.51,0,86.0,32.0,7,18,1,Night
499573665,4491342138820901,1,PA-NJ,16146,14040,IT & Technology Specialists,501785486564,adults 2550 female urban,1ba4bbaf21515871beb45d78c67803cc,13,entertainment,74.36,0,56.0,46.0,1,20,0,Day
97990546,501822802275,0,CA,95382,77377,Sales & Marketing Professionals,89729112397,adults 2550 male urban,1825933814b21a56a0c70e8ca3d18f37,23,travel,7.62,0,82.0,44.0,12,30,0,Night
802888669,503856923092,1,TX,77541,17412,Psychology & Social Service Workers,276436538990,adults 2550 female urban,e7cd37d847db0a5c1d699c2d930e6b05,18,entertainment,410.22,0,110.0,24.0,1,19,1,Evening
846892952,60471052534,0,AZ-NV-CO-UT,80012,389246,IT & Technology Specialists,595878388585,adults 50up male urban,02abf31d1a464758ec6a626d9ebe7764,13,kids_pets,3.77,0,91.0,69.0,9,14,0,Day
196212447,3579944092902455,1,NY,10314,468730,Medical & Healthcare Specialists,272767691686,adults 2550 female urban,bd7e840b93abaabb85d617a3ef16ac49,21,entertainment,40.5,0,86.0,32.0,2,20,0,Evening
139863191,3585611091283318,1,IL-OH,60013,26872,Engineering & Technical Experts,787648733869,adults 2550 female urban,e689a2f1eeef7ceaecc5f71d018f7725,18,home,9.59,0,70.0,28.0,7,3,0,Evening
42947429,3540077160108311,0,NY,14559,18057,Science & Environmental Specialists,836017618959,adults 50up male urban,98399f0683ddb35719d176013f9980d1,10,food_dining,63.36,0,104.0,75.0,3,21,1,Day
726166812,2720467914383068,0,VA-MD,20151,46320,Medical & Healthcare Specialists,467179060216,adults 50up male urban,645dab9bc9cd495941c1b8e026dfc9b2,19,home,29.2,0,89.0,75.0,8,8,1,Evening
251843124,180073270326852,0,Low-Volume Mixed,73160,640470,Science & Environmental Specialists,900354493040,adults 50up male urban,ed7ced721c49a90c9b03b8355ca39da7,21,kids_pets,49.09,0,94.0,50.0,8,20,0,Evening
302708446,6575024060754472,0,PA-NJ,8057,21090,Miscellaneous & Low-Transaction Trades,100844763499,adults 2550 male urban,8634fad42e356653ea9a4d2b19532157,16,home,38.52,0,109.0,35.0,9,14,0,Evening
436174558,180007896943252,0,IL-OH,62626,8354,Science & Environmental Specialists,789078437306,adults 50up male urban,f71b5961c02ad83872c88f547cd4b3f0,16,travel,81.72,0,35.0,50.0,12,18,0,Evening
145036519,4461189787377,1,CA,95110,973849,Psychology & Social Service Workers,270550224877,young adults female urban,2e2516b4ca9a71baad1cf391f43712a5,15,health_fitness,50.2,0,67.0,16.0,6,12,0,Day
28155559,4559969737420672,1,PA-NJ,7508,22600,Sales & Marketing Professionals,448190562865,adults 50up female urban,cb9c7921a1ee08e309e2e5788326ad74,5,entertainment,3.62,0,80.0,88.0,1,2,0,Day
532690453,6011240518437450,1,MO-IA-KS,64127,545147,Finance & Banking Professionals,659122599898,adults 50up female urban,5384b7a3406bedd412c19754341b4eba,16,health_fitness,5.57,0,96.0,63.0,5,13,0,Evening
552028154,4731814259707117,1,MO-IA-KS,63135,927396,Miscellaneous & Low-Transaction Trades,279926916959,adults 2550 female urban,19c4418e67d15308ab20f23c2efc7dbc,23,health_fitness,75.9,0,38.0,38.0,5,25,0,Night
792265008,6528050394489384,1,WA-OR,98375,129412,Miscellaneous & Low-Transaction Trades,468745370230,adults 50up female urban,c9f925d9c2082df2df8c2fab88d894cf,18,kids_pets,34.43,0,119.0,57.0,10,16,0,Evening
339969025,4790175227929496529,0,Low-Volume Mixed,4971,2005,Education & Research Professionals,614433082015,adults 2550 male rural,18a38fb4dbcc61fefa1aeaa4ff09dfbc,14,food_dining,42.51,0,64.0,21.0,3,22,1,Day
324862756,3524431029932108,1,GA-NC-SC,30064,302309,Hospitality & Tourism Workers,238434787458,adults 2550 female urban,417d89d7e77e41e345e0bc908a125346,16,kids_pets,17.76,0,89.0,44.0,9,25,0,Evening
370281506,370339004645671,1,Low-Volume Mixed,25312,116525,Transportation & Logistics Workers,420588836347,adults 2550 female urban,e281147673308ff0611e658073a91d93,20,kids_pets,8.76,0,68.0,30.0,9,13,1,Evening
366146984,6501800544027760,1,MI-IN-MN-WI,48327,71528,Sales & Marketing Professionals,421832818557,adults 2550 female urban,ff9bf7c8f52272827b84150c5d94e2f3,22,travel,20.84,0,120.0,32.0,12,27,1,Night
415510047,4467866385149051,0,MO-IA-KS,67846,33696,Miscellaneous & Low-Transaction Trades,653835729876,adults 50up male urban,35f20607bdd12bf3c2fa79147ec73fae,22,personal_care,34.62,0,114.0,61.0,11,7,1,Night
491610583,4727857608495880,0,VA-MD,23075,9819,Medical & Healthcare Specialists,127110381193,adults 2550 male urban,1ac6bd6af09bf7bf7bbb63dbed794fe2,15,home,71.53,0,108.0,36.0,7,22,0,Day
256804190,3512216382576251,1,CA,95035,66943,Education & Research Professionals,74109068514,adults 2550 female urban,725830e48a5c7e7ff867b985ae067fae,19,personal_care,4.71,0,59.0,24.0,12,7,0,Evening
130730177,36714623511825,0,WA-OR,98004,131324,Executive & Senior Management,261404718671,adults 50up male urban,c948f0fd94933a5fca59b8da789cfd1a,14,kids_pets,9.92,0,50.0,57.0,8,11,0,Day
593070105,4571413098047349,0,GA-NC-SC,29805,69485,Finance & Banking Professionals,132220738505,adults 2550 male urban,786d7ac0fddb32173dd43aa7374729c6,17,travel,8.41,0,93.0,38.0,12,22,0,Evening
804772571,372502945633233,1,IL-OH,45804,86954,Sales & Marketing Professionals,320955193048,adults 2550 female urban,5a8bf07d9fbc376d300e1265c173bcc9,23,kids_pets,20.18,0,73.0,39.0,9,8,0,Night
797596113,36153673151119,0,MI-IN-MN-WI,48322,66323,Agriculture & Horticulture Workers,796163337002,adults 2550 male urban,7e576ca1d0053f83014aed123167c441,12,travel,41.04,0,44.0,40.0,12,25,0,Day
481386430,180032926923421,1,New England High,2703,43593,Finance & Banking Professionals,204665810747,adults 2550 female urban,62734ff3a794939a8102638d9aac3f3b,20,food_dining,38.47,0,84.0,45.0,3,29,1,Evening
647382099,30494645403006,0,IL-OH,45107,9236,Miscellaneous & Low-Transaction Trades,795998747490,adults 50up male urban,cfdb5fa37e618d0ef134396056ed1494,10,entertainment,45.28,0,61.0,48.0,1,12,1,Day
38124534,4210074138205243,0,GA-NC-SC,31032,13993,Agriculture & Horticulture Workers,285823183574,adults 2550 male urban,e274072abaa5bc3e01060a25ea633403,15,kids_pets,84.45,0,40.0,35.0,9,29,0,Day
409230844,213109718703772,0,Low-Volume Mixed,74344,14412,Miscellaneous & Low-Transaction Trades,820258733491,young adults male urban,155928dc5d8df4fe94f2a0ba8a72f9d7,20,home,7.16,0,74.0,18.0,7,31,0,Evening
603311081,180081048028353,1,GA-NC-SC,31906,173903,Finance & Banking Professionals,96313342564,adults 50up female urban,cd14f8b2c6ada0c98bb155d63fbc8fad,19,kids_pets,44.22,0,111.0,60.0,10,8,0,Evening
849652106,6011333509680913,1,FL,33873,14742,Hospitality & Tourism Workers,276643771384,adults 50up female urban,ec7f7e757b1b89c43da1cfa53d446f47,9,food_dining,20.13,0,87.0,68.0,3,23,0,Day
205845643,3548409270290758,0,GA-NC-SC,30257,4138,Engineering & Technical Experts,633683265559,adults 50up male urban,1ae3b1310b97078cece568c309c8d472,10,entertainment,9.87,0,102.0,52.0,1,26,1,Day
836057534,502082760955,1,MI-IN-MN-WI,48888,6366,Miscellaneous & Low-Transaction Trades,975043253447,young adults female urban,082f0418fb76ee18c03d4264c1859a5f,21,entertainment,6.28,0,84.0,19.0,3,9,0,Evening
457187390,3525510092746716,1,CA,94901,70197,Finance & Banking Professionals,94804857405,adults 50up female urban,92f7c55cefc9464f913ed05bf6a28176,22,health_fitness,90.16,0,19.0,49.0,5,1,0,Night
566052166,675952046901,0,AZ-NV-CO-UT,84647,4019,Executive & Senior Management,183025210426,adults 2550 male urban,2ca8b373158bf0a3c5f45d70be089040,18,home,45.12,0,105.0,34.0,7,29,0,Evening
440211883,38306507471248,0,NY,13160,2027,Miscellaneous & Low-Transaction Trades,115761909559,adults 50up male rural,443c876c980fbf12990cb4c5ea67a2e4,14,food_dining,49.79,0,125.0,64.0,4,3,0,Day
796023633,4885059214534487,1,GA-NC-SC,28562,65097,Engineering & Technical Experts,561862390905,young adults female urban,cb1e0d98d807138fc9e62a9293231290,14,personal_care,72.81,0,82.0,20.0,11,26,0,Day
458379733,2706274256189683,0,TX,75225,1263321,Education & Research Professionals,730712773631,young adults male urban,1bcb4195278679d9c1a493e03a69e7d4,21,home,62.78,0,48.0,17.0,8,26,0,Evening
325396350,347618818957178,1,IL-OH,60130,14167,Media & Creative Professionals,795049596084,adults 2550 female urban,a1b44bbdb0994e15d4efad88a91dd1ea,15,kids_pets,195.08,0,68.0,26.0,10,2,0,Day
198785911,36051904017390,1,PA-NJ,8609,270100,Education & Research Professionals,593432945171,adults 2550 female urban,562f92eeea6fe59e133dc1e1948d795f,18,home,26.28,0,101.0,45.0,8,12,0,Evening
381673288,4319267280213652106,1,TN-KY-AL-LA-MS-AR,72211,214454,Transportation & Logistics Workers,53272194324,young adults female urban,2d908bfbcffd5ad369d610104bfca42e,16,health_fitness,7.35,0,133.0,15.0,7,19,1,Evening
784912379,3587582702907215,1,MO-IA-KS,52241,18911,Engineering & Technical Experts,299531836628,adults 50up female urban,b98e501b74516d496a486ccfee68e8e6,17,food_dining,69.23,0,76.0,57.0,4,7,0,Evening
896703976,4383306601937618,0,CA,94401,131801,Engineering & Technical Experts,923633602639,adults 2550 male urban,3d645d6b9aec68fe86f8f88a30971e40,16,health_fitness,6.86,0,84.0,43.0,7,3,0,Evening
338756389,3563212347649075,0,New England High,2048,23184,Medical & Healthcare Specialists,788020077163,adults 2550 male urban,33f942f5269992deb4a342e219d154e6,13,home,9.47,0,86.0,26.0,8,2,1,Day
556845490,4808590586638558631,0,PA-NJ,19335,46984,Education & Research Professionals,99497510428,adults 2550 male urban,0d9bb157a8da73bb2d6c363ae201b988,23,health_fitness,9.85,0,18.0,23.0,7,3,0,Night
532800863,4485363880262330,0,TX,79703,134281,Engineering & Technical Experts,904350078131,adults 2550 male urban,e527cbe9cd67ee4614883bb57c2a646c,12,food_dining,22.72,0,93.0,28.0,4,19,1,Day
423218536,4398372306761499743,1,GA-NC-SC,30030,167967,Psychology & Social Service Workers,925854426507,adults 2550 female urban,c02fb5fc23456c1dd6ce16882c4fb418,12,kids_pets,12.73,0,96.0,44.0,10,15,0,Day
768298437,4304818806907337129,0,GA-NC-SC,27021,18106,Science & Environmental Specialists,181834890986,adults 2550 male urban,9c118edd6119fe1dd2c0767ba15b0940,17,kids_pets,32.29,0,41.0,22.0,11,8,1,Evening
899645395,3518922506439870,1,Low-Volume Mixed,74881,4509,Miscellaneous & Low-Transaction Trades,494506635628,adults 2550 female urban,101736110b00f7e9b12fb9e68427f82e,22,shopping_pos,65.37,0,51.0,40.0,1,11,1,Night
508957809,3537607285332084,1,TX,77064,2906700,Executive & Senior Management,133036389070,young adults female urban,61e243c9bfc9d4e55ff42eb5ed7bc08e,22,personal_care,5.68,0,115.0,16.0,12,13,1,Night
538758008,501881009994,1,Low-Volume Mixed,68110,518429,Education & Research Professionals,743851731595,adults 50up female urban,f6e959c1d60fb9372bd6bb1a3138dad7,12,food_dining,1.52,0,104.0,83.0,4,10,0,Day
667458819,180023841649795,0,CA,91011,20280,Medical & Healthcare Specialists,93108003835,adults 50up male urban,2a0cfbe8deec48b7cd547e01b425fb5c,14,home,178.83,0,97.0,60.0,8,5,0,Day
